corpus,layer,feature_id,coef,direction,mean_act,pct_active,selection_rate,mean_cv_coef,sign_agreement
provo,3,352,0.004019730352506277,positive,0.15475870668888092,13.460076045627375,1.0,0.002024083514726312,1.0
provo,3,1148,-0.003957961160474111,negative,0.15601526200771332,0.7984790874524715,0.8,-0.0028426087719932045,1.0
provo,3,24163,-0.003868565515359674,negative,0.0033660782501101494,0.8365019011406843,0.8,-0.002207118796481196,1.0
provo,3,14290,-0.0037589023270974643,negative,0.033357713371515274,3.003802281368821,0.8,-0.0022328327128806258,1.0
provo,3,2863,0.003727224726110227,positive,0.048318129032850266,6.083650190114068,0.8,0.0021278426705871457,1.0
provo,3,6246,0.003693678914212102,positive,0.10143882781267166,13.536121673003803,0.8,0.0026834751652774404,1.0
provo,3,12266,0.0036872748245651656,positive,0.03461349382996559,1.9011406844106464,0.8,0.0019588498643307852,1.0
provo,3,14550,0.0035585427073846565,positive,0.06189095228910446,6.768060836501902,0.8,0.0019213103025170623,1.0
provo,3,5826,-0.003461140121260306,negative,0.004485899582505226,0.494296577946768,0.6,-0.0023171355803093857,1.0
provo,3,3970,0.0034060969180752057,positive,0.04058918356895447,3.9163498098859315,1.0,0.0017533299878194672,1.0
provo,3,17787,-0.0031065760579274443,negative,0.000971417292021215,0.6083650190114068,0.8,-0.0017953281779911159,1.0
provo,3,1620,0.002953992251804349,positive,0.0904044434428215,7.832699619771863,0.6,0.002250877508575597,1.0
provo,3,23422,0.0028837544279275954,positive,0.2712816894054413,14.52471482889734,0.8,0.0012360503245492187,1.0
provo,3,738,0.0027701723029247417,positive,0.013104346580803394,1.3688212927756656,0.8,0.0010847023954402286,1.0
provo,3,12608,-0.0027268457929654133,negative,0.07369470596313477,3.2319391634980987,0.6,-0.001629623476010109,1.0
provo,3,15643,0.0027075572532137566,positive,0.08062148094177246,11.67300380228137,0.8,0.0008839629986550084,1.0
provo,3,12711,0.002707118203442324,positive,0.045179955661296844,0.7984790874524715,0.6,0.0017427157081085084,1.0
provo,3,4701,-0.0026908402589454696,negative,0.2052415907382965,18.250950570342205,0.6,-0.001723895304164022,1.0
provo,3,23793,-0.0026666319521139567,negative,0.02433341182768345,0.7604562737642585,0.6,-0.001494735603050323,1.0
provo,3,10346,-0.002455449198933479,negative,0.009859608486294746,1.4068441064638784,0.6,-0.0016030020799547688,1.0
provo,3,12876,0.0024311120246995922,positive,0.0047622499987483025,0.494296577946768,0.6,0.001464949634706774,1.0
provo,3,19994,-0.0024162289547360006,negative,0.08836989849805832,0.5703422053231939,0.6,-0.0013062537643130326,1.0
provo,3,17147,0.002399783583668874,positive,0.014481529593467712,1.8631178707224332,0.6,0.0017088329896074248,1.0
provo,3,9457,-0.0023968869206589497,negative,0.08189844340085983,12.623574144486692,0.4,-0.0008731110225123673,1.0
provo,3,19961,-0.0023516685283859586,negative,0.012115562334656715,0.6844106463878328,0.8,-0.0009768867635856684,1.0
provo,3,2714,-0.002348567416437585,negative,0.09674347192049026,8.821292775665398,0.8,-0.0014671226557049178,1.0
provo,3,447,-0.00233428485595019,negative,0.21817956864833832,2.4334600760456273,0.6,-0.0013903952076467715,1.0
provo,3,19440,-0.002331907968097989,negative,0.12784487009048462,0.7224334600760456,0.8,-0.0008859023999017153,1.0
provo,3,19741,-0.002298266915577522,negative,0.0017748201498761773,0.494296577946768,0.6,-0.000714389938822934,1.0
provo,3,19742,-0.002288428676235257,negative,0.13732050359249115,2.6996197718631176,1.0,-0.0015938558761425504,1.0
provo,3,2325,0.0022841101637600136,positive,0.014886470511555672,2.8897338403041823,0.0,0.0,0.0
provo,3,14081,0.0022682901989886906,positive,0.07405105978250504,9.73384030418251,0.8,0.0018042590636629752,1.0
provo,3,9432,0.002158746057935887,positive,0.04097716510295868,5.817490494296578,0.4,0.0017664472218272748,1.0
provo,3,21688,0.0021474672804682746,positive,0.014306173659861088,2.167300380228137,0.6,0.0006696102970160563,1.0
provo,3,22474,-0.0021164215470987607,negative,0.016294950619339943,2.2053231939163496,0.6,-0.0008145856534267303,1.0
provo,3,24087,0.0021117732831071895,positive,0.0033795484341681004,0.6083650190114068,0.4,0.0012834572150011332,1.0
provo,3,5910,0.0021104523581311906,positive,0.17526960372924805,10.038022813688213,0.6,0.0007285406658910634,1.0
provo,3,4350,0.0020333074857372337,positive,0.23486341536045074,31.216730038022817,0.2,0.0015833213137970792,1.0
provo,3,20133,-0.0019800274951271403,negative,0.09594859927892685,5.817490494296578,0.0,0.0,0.0
provo,3,5724,-0.0019520878419799638,negative,0.007887604646384716,0.988593155893536,0.6,-0.0010631998102725866,1.0
provo,3,2284,-0.0019487399476974,negative,0.11728346347808838,3.3460076045627374,0.8,-0.0018429093128024961,1.0
provo,3,13939,0.0019470465018888521,positive,0.016156774014234543,1.064638783269962,0.6,0.0027191738245828227,1.0
