corpus,layer,feature_id,coef,direction,mean_act,pct_active,selection_rate,mean_cv_coef,sign_agreement
natural_stories,1,24185,0.005411308684097795,positive,0.000673391914460808,0.5855943782939684,1.0,0.005244969022538388,1.0
natural_stories,1,3157,0.0047928734549514285,positive,0.00019277224782854319,0.2732773765371852,0.8,0.004263972620108414,1.0
natural_stories,1,9895,-0.004735583267003825,negative,0.11269097030162811,26.595744680851062,1.0,-0.004246868833152873,1.0
natural_stories,1,13303,0.004579551348195194,positive,0.00197867420502007,0.35135662697638104,1.0,0.004270578004065291,1.0
natural_stories,1,2171,0.004256443936510678,positive,0.008072436787188053,0.4294358774155768,1.0,0.003447605471963018,1.0
natural_stories,1,20530,0.004232009242339475,positive,0.003700769506394863,1.6787038844427096,1.0,0.00383461327985736,1.0
natural_stories,1,13190,-0.004185989275294988,negative,0.0754455104470253,28.977161819246533,1.0,-0.003422828606527769,1.0
natural_stories,1,23581,0.004072272201202524,positive,0.0032050188165158033,1.4151864142104236,1.0,0.004491400417670903,1.0
natural_stories,1,13112,0.003975975257545537,positive,9.277654316974804e-05,0.23423775131758734,0.8,0.003787895607325818,1.0
natural_stories,1,13725,-0.003904249872999598,negative,0.10570670664310455,37.96603552605895,1.0,-0.0036262524405795923,1.0
natural_stories,1,11866,0.0039008735332770267,positive,0.006195975001901388,0.3220769080616826,1.0,0.004060026296042603,1.0
natural_stories,1,22875,0.0038371652027168104,positive,0.013653932139277458,0.722233066562561,1.0,0.0033846276881976806,1.0
natural_stories,1,10480,0.0035010423483541457,positive,0.00014598244160879403,0.2635174702322858,0.8,0.003379762379428743,1.0
natural_stories,1,16148,0.0033526444060510553,positive,0.0004063129599671811,0.6539137224282646,1.0,0.0031360395594826366,1.0
natural_stories,1,15603,0.0031307209576102845,positive,0.004389917477965355,1.2687878196369315,1.0,0.00287909695360017,1.0
natural_stories,1,13013,-0.002983673020275231,negative,0.053835783153772354,25.8637517079836,1.0,-0.00260148756095043,1.0
natural_stories,1,19462,0.00277382360589233,positive,0.08981770277023315,7.261370290845208,1.0,0.0025975783196708338,1.0
natural_stories,1,8656,0.0027224834700345026,positive,0.0014077224768698215,0.2732773765371852,1.0,0.0022351743542825173,1.0
natural_stories,1,6683,0.002644793692969313,positive,0.0028078523464500904,1.5615850087839156,1.0,0.0030000783316371884,1.0
natural_stories,1,18330,0.0026204086225835263,positive,0.005508007016032934,3.3378879562756194,1.0,0.001992737117803797,1.0
natural_stories,1,18458,0.002467858012235577,positive,0.004750045482069254,1.5518251024790162,1.0,0.0022998446097704734,1.0
natural_stories,1,23376,0.002467827797662465,positive,0.006722805555909872,0.2927971891469842,1.0,0.0015897343664255902,1.0
natural_stories,1,23830,-0.0023825687432018562,negative,0.008364319801330566,10.121022838180753,1.0,-0.0018164886800841596,1.0
natural_stories,1,13203,0.002286606669006376,positive,0.0016247028252109885,0.5660745656841694,1.0,0.001833924472791744,1.0
natural_stories,1,15033,0.0022493927974647303,positive,0.0035774086136370897,0.5563146593792699,1.0,0.002001301552370288,1.0
natural_stories,1,5610,0.002124799762268467,positive,0.005990222096443176,1.629904352918212,0.8,0.0019244693072358395,1.0
natural_stories,1,4953,-0.0020799477991774017,negative,0.02352379821240902,20.886199492484874,1.0,-0.0019584387413759123,1.0
natural_stories,1,11197,0.0018901580325068792,positive,0.0032586301676928997,1.4542260394300215,0.6,0.0021821341913695366,1.0
natural_stories,1,23457,0.001849825723326938,positive,0.000393964844988659,0.40015615850087843,1.0,0.0014502243469709498,1.0
natural_stories,1,19064,0.0017053672051145783,positive,0.0016361998859792948,0.6148740972086668,1.0,0.0013775824305453789,1.0
natural_stories,1,7661,0.0016558249522468543,positive,0.01835549622774124,2.7327737653718525,1.0,0.0011201350614483043,1.0
